candidate_id,fold,engine_id,n_checkpoints,RMSE,MAE,NASA_sum,signed_bias_mean
xgb_w90_d6,2,55,5,26.25806620835288,23.351344299316406,98.02020480578884,23.351344299316406
xgb_w90_d6,2,57,5,42.76553138014896,35.68950309753418,1799.3356711042366,35.68950309753418
xgb_w90_d6,2,60,5,34.71866219516988,32.56735000610352,231.05445765040076,32.56735000610352
xgb_w90_d6,2,75,5,22.31318873666781,18.11310729980469,39.16134590105489,0.192340087890625
xgb_w90_d6,2,78,5,16.221541618196035,15.282965469360352,20.305473791709947,5.924969863891602
xgb_w90_d6,2,99,5,43.634245856610896,37.23712501525879,1320.0271247392584,37.23712501525879
xgb_w90_d6,2,100,5,23.174982488992757,22.287404251098632,49.90412303794876,22.287404251098632
xgb_w90_d6,3,3,5,22.58163327246136,21.90550003051758,48.00655481681647,21.90550003051758
xgb_w90_d6,3,6,5,14.189168612594441,12.941656494140625,15.90687655012043,10.079730224609374
xgb_w90_d6,3,7,5,25.462543586232506,20.549144744873047,51.57988522729037,-2.762351226806641
xgb_w90_d6,3,8,5,29.523108645326346,28.365663146972658,113.30321152438117,28.365663146972658
xgb_w90_d6,3,10,5,13.343584291149583,11.693000793457031,14.675130089786656,11.693000793457031
xgb_w90_d6,3,17,5,38.29315131196418,30.30476303100586,288.52805589118094,-6.414041900634766
xgb_w90_d6,3,24,5,29.740745597735682,27.253358840942383,153.79619033827714,27.253358840942383
xgb_w90_d6,3,26,5,16.35594224155074,15.03115005493164,22.051226199539975,7.503675079345703
xgb_w90_d6,3,41,5,13.052938058999352,10.865265655517579,15.059852752163977,10.865265655517579
xgb_w90_d6,3,45,5,40.34035263023164,32.57255554199219,1214.9671450726714,32.57255554199219
xgb_w90_d6,3,52,5,16.90925430040269,14.611878967285156,19.265596007617255,4.148359680175782
xgb_w90_d6,3,56,5,38.14294798931186,34.99658355712891,184.83342590707946,-9.002836608886719
xgb_w90_d6,3,62,5,27.93926408243837,27.50763816833496,84.04401244801694,27.50763816833496
xgb_w90_d6,3,73,5,20.494064556871315,18.137960052490236,38.55656683005067,12.817269134521485
xgb_w90_d6,3,87,5,12.90972265174752,11.811589813232422,13.303441345848434,10.441875457763672
xgb_w90_d6,3,90,5,27.229136169558547,22.873703384399413,130.53698215910478,22.873703384399413
xgb_w90_d6,3,91,5,34.14194632114914,31.648352813720702,242.42050854053753,31.648352813720702
xgb_w90_d6,4,1,5,17.396640769303346,15.38689308166504,29.37438315249902,12.933627700805664
xgb_w90_d6,4,11,5,20.288731969261157,18.839655303955077,36.07815229193045,13.032514190673828
xgb_w90_d6,4,23,5,22.221394483227193,21.698807525634766,44.03937359222342,21.698807525634766
xgb_w90_d6,4,28,5,37.4049120482164,31.851305389404295,590.272725652487,31.851305389404295
xgb_w90_d6,4,44,5,34.25577611456778,28.603068542480468,577.9979206981835,28.603068542480468
xgb_w90_d6,4,54,5,20.246560933799522,18.582094573974608,33.48397490005468,9.40475082397461
xgb_w90_d6,4,58,5,28.436336400289377,24.79831314086914,132.79304958233914,24.79831314086914
xgb_w90_d6,4,61,5,31.038339147288507,26.89585647583008,241.15450946056657,26.89585647583008
xgb_w90_d6,4,63,5,22.2038705935197,21.199712371826173,45.52511955701456,21.199712371826173
xgb_w90_d6,4,65,5,32.602957215188766,29.301170921325685,194.66126765407714,29.301170921325685
xgb_w90_d6,4,67,5,53.44841988340205,40.363458251953126,2830.083917119384,-5.371270751953125
xgb_w90_d6,4,70,5,43.11686747978769,35.53683376312256,1158.2085602617403,35.53683376312256
xgb_w90_d6,4,71,5,24.92619963863165,22.04641647338867,56.2962815878497,1.4956657409667968
xgb_w90_d6,4,82,5,16.42407280388409,15.39129409790039,23.071862936590144,15.39129409790039
xgb_w90_d6,4,85,5,25.091576736041798,24.301359558105467,65.11366561001026,24.301359558105467
xgb_w90_d6,4,92,5,47.97482633989688,38.52837448120117,1080.7564370010498,-17.42868423461914
xgb_w90_d6,4,94,5,39.50950946700959,32.88906326293945,257.23885784950744,-7.22558822631836
xgb_w90_d6,5,4,5,19.74537206745869,18.66749496459961,32.568357853324684,18.66749496459961
xgb_w90_d6,5,5,5,23.579258618331878,18.319070434570314,37.92624715911904,-6.920172119140625
xgb_w90_d6,5,12,5,26.578574168949864,23.385873794555664,124.63784419127143,23.385873794555664
xgb_w90_d6,5,14,5,14.681931117460605,12.778358459472656,18.072990192911867,11.521589660644532
xgb_w90_d6,5,15,5,12.7635398156634,11.579856872558594,13.396220724505962,7.468284606933594
xgb_w90_d6,5,18,5,26.51032550552167,26.205123138427734,69.26362053651323,26.205123138427734
xgb_w90_d6,5,30,5,25.293805048282717,22.7486873626709,81.77949887322497,22.7486873626709
xgb_w90_d6,5,32,5,25.461700593173326,25.068981170654297,62.808264840990034,25.068981170654297
xgb_w90_d6,5,35,5,10.642245212377766,8.569562530517578,9.153741548525069,7.8825630187988285
xgb_w90_d6,5,37,5,14.122845246087518,13.827278518676758,15.865112388335524,13.827278518676758
xgb_w90_d6,5,42,5,13.881243500706779,13.346821594238282,14.655375507043102,8.343977355957032
xgb_w90_d6,5,64,5,42.68131670728069,30.765557098388673,776.5305931760458,-12.130677032470704
xgb_w90_d6,5,74,5,36.240808232491254,32.17537384033203,354.2893006746499,32.17537384033203
xgb_w90_d6,5,80,5,26.149104603724712,24.069324493408203,76.46019294084078,24.069324493408203
xgb_w90_d6,5,89,5,18.252128663486683,15.624169158935548,34.02220740523206,10.298241424560548
xgb_w90_d6,5,96,5,55.18198823458943,39.74399948120117,6485.590866051874,-13.842078399658202
xgb_w90_d6,5,98,5,18.124064077585825,12.74184341430664,47.2023800414544,12.74184341430664
gru_w45_huber,1,16,5,36.08006255064177,28.05033130645752,151.34499494500213,-28.05033130645752
gru_w45_huber,1,20,5,17.512057758802587,13.196035957336425,17.440607671855844,-8.26452808380127
gru_w45_huber,1,21,5,33.684224192272154,26.555950546264647,290.09582115063387,9.014342880249023
gru_w45_huber,1,29,5,18.426605538402363,14.834628868103028,33.81697158743906,12.754999351501464
gru_w45_huber,1,36,5,14.716208582999878,12.181731414794921,19.05116416301745,9.757732391357422
gru_w45_huber,1,40,5,14.904546503259116,11.107338333129883,11.386056444245007,-11.107338333129883
gru_w45_huber,1,47,5,21.335112400725336,11.949749183654784,37.400219497760034,-10.64277286529541
gru_w45_huber,1,59,5,14.114661108007375,10.382363510131835,9.569359079965018,-9.617831039428712
gru_w45_huber,1,66,5,44.941588973924866,31.55513200759888,876.3040895592861,-31.55513200759888
gru_w45_huber,1,68,5,12.578344326388013,9.224019813537598,9.079492507776282,-1.0824701309204101
gru_w45_huber,1,69,5,61.63738378203463,42.79840202331543,8665.510750431047,-40.71660270690918
gru_w45_huber,1,72,5,12.050469170651942,7.350191116333008,13.935093569572132,6.766060256958008
gru_w45_huber,1,76,5,4.226027051213146,3.5586407661437987,1.863552179537789,-1.3560040473937989
gru_w45_huber,1,79,5,7.276330476379816,5.600834083557129,4.728008634953877,4.133217430114746
gru_w45_huber,1,83,5,36.496947151925774,25.961645889282227,270.2903113866461,-22.68067283630371
gru_w45_huber,1,86,5,37.33413716460672,27.691098976135255,176.90815597164092,-27.691098976135255
gru_w45_huber,1,95,5,33.68883502685622,23.75078430175781,157.14111863835112,-23.553321838378906
gru_w45_huber,2,2,5,44.784649648946335,31.792261123657227,1335.2900930962874,-30.310744857788087
gru_w45_huber,2,9,5,14.643313157402028,10.729558277130128,21.98432561467452,7.691636180877685
gru_w45_huber,2,13,5,30.832376047617803,21.340402793884277,355.9603184584148,21.340402793884277
gru_w45_huber,2,19,5,23.742434483638228,15.623970031738281,143.11702806453468,8.470893859863281
gru_w45_huber,2,25,5,18.13035686838145,15.547480964660645,19.543166745395094,-3.297856330871582
gru_w45_huber,2,39,5,24.10616189001427,15.623850059509277,175.29298246918515,15.623850059509277
